title	lnbr	line	enca_position	enca_type	rule_ids
disco010t_0222_02_annot	13	{La D} {emoción N} {que Q} {se Q} {agranda V} {La D} {extensión N} {que Q} {se Q} {pierde V}	I	"enlace_od_verb"	"ld02"
disco010t_0222_02_annot	14	{Y C} {un D} {murmullo N} {que Q} {empieza V} {: O} {- O} {Dios R} {te Q} {salve V} {, O} {María R}	O	""	""
disco010t_0222_03_annot	1	{¡ O} {Llena G} {eres V} {de P} {gracia N} {, O} {madre N} {Naturaleza R} {! O}	O	""	""
disco010t_0222_03_annot	2	{Tú Q} {pones V} {en P} {mis D} {ojos N} {este D} {Edén R} {no A} {perdido G} {; O}	O	""	""
disco010t_0222_03_annot	3	{tú Q} {pones N} {las D} {más A} {hondas G} {palabras N} {en P} {mi D} {oído N} {: O}	O	""	""
disco010t_0222_03_annot	4	{tú Q} {pones N} {el D} {más A} {alto G} {laurel N} {en P} {mi D} {cabeza N}	O	""	""
disco010t_0222_03_annot	5	{Y C} {desde P} {que C} {en P} {ti Q} {acaba V} {todo D} {lo D} {que Q} {en P} {mí Q} {empieza V} {, O}	O	""	""
disco010t_0222_03_annot	6	{te Q} {hago V} {saber V} {ahora A} {lo D} {que Q} {de P} {ti Q} {he V} {aprendido V} {: O}	O	""	""
disco010t_0222_03_annot	7	{sólo A} {por P} {ti Q} {mi D} {verso N} {tiene V} {este D} {buen G} {sentido N}	B	"sirrem_noun_prep"	"pp05"
disco010t_0222_03_annot	8	{de P} {la D} {melancolía N} {bajo P} {la D} {fortaleza N}	I	"sirrem_noun_prep"	"pp05"
disco010t_0222_03_annot	9	{Naturaleza R} {madre N} {: O} {todo Q} {mi D} {amor N} {es V} {tuyo Q}	O	""	""
disco010t_0222_03_annot	10	{En P} {los D} {cañaverales N} {soy V} {un D} {vivaz N} {cocuyo G} {, O}	O	""	""
disco010t_0222_03_annot	11	{que Q} {horada V} {la D} {espesura N} {con P} {un D} {furor N} {cruel G}	O	""	""
disco010t_0222_03_annot	12	{Y C} {en P} {las D} {palmeras N} {sueño N} {con P} {la D} {triunfal G} {entrada N}	O	""	""
disco010t_0222_03_annot	13	{en P} {el D} {corazón N} {mismo G} {de P} {la D} {mujer N} {amada G}	B	"sirrem_noun_prep"	"pp05"
disco010t_0222_03_annot	14	{de P} {besos N} {tropicales G} {más A} {dulces G} {que C} {la D} {miel N}	I	"sirrem_noun_prep"	"pp05"
disco010t_0222_04_annot	1	{El D} {acordeón N} {rústico G} {envuelve V} {en P} {un D} {son N} {lento G}	O	""	""
disco010t_0222_04_annot	2	{y C} {monótono G} {el D} {alma N} {del P} {paisaje N} {sensual G} {: O}	O	""	""
disco010t_0222_04_annot	3	{es V} {un D} {danzón N} {que Q} {ondula V} {como C} {una D} {cinta N} {el D} {viento N}	O	""	""
disco010t_0222_04_annot	4	{o C} {como C} {el D} {rizo N} {de P} {una D} {fontana N} {de P} {cristal N}	O	""	""
disco010t_0222_04_annot	5	{La D} {tarde N} {se Q} {deshoja V} {, O} {con P} {el D} {recogimiento N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0222_04_annot	6	{de P} {una D} {monja N} {que Q} {sueña V} {lejos A} {del P} {bien N} {y C} {el D} {mal N} {, O}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0222_04_annot	7	{y C} {la D} {eglógica G} {música N} {aletarga G} {el D} {momento N}	O	""	""
disco010t_0222_04_annot	8	{y C} {circunscribe V} {toda D} {la D} {vida N} {tropical G}	O	""	""
disco010t_0222_04_annot	9	{Acordeón R} {, O} {que Q} {tienes V} {vaivenes N} {de P} {resaca N} {: O}	O	""	""
disco010t_0222_04_annot	10	{algo Q} {hay V} {en P} {ti Q} {que C} {rima N} {con P} {la D} {nerviosa G} {hamaca N} {, O}	O	""	""
disco010t_0222_04_annot	11	{en P} {donde Q} {la D} {pereza N} {se Q} {mece V} {en P} {blando V} {son V}	B	"sirrem_verb_adv"	"pp11"
disco010t_0222_04_annot	12	{Así A} {, O} {bajo P} {el D} {penacho N} {de P} {familiar G} {palmera N} {, O}	I	"sirrem_verb_adv"	"pp11"
disco010t_0222_04_annot	13	{mientras C} {se Q} {va V} {muriendo V} {la D} {tarde N} {, O} {el D} {alma N} {entera G}	B	"sirrem_noun_prep"	"pp05"
disco010t_0222_04_annot	14	{del P} {trópico N} {, O} {parece V} {que C} {rima N} {una D} {canción N}	I	"sirrem_noun_prep"	"pp05"
disco010t_0222_annot	1	{El D} {viejo G} {militar N} {endurecido G}	B	"sirrem_adj_adv"	"pp10"
disco010t_0222_annot	2	{no A} {tantos D} {lances N} {ni C} {victorias N} {cuenta V} {, O}	I	"sirrem_adj_adv"	"pp10"
disco010t_0222_annot	3	{como C} {el D} {buen G} {pescador N} {, O} {que Q} {en P} {la D} {tormenta N}	B	"enlace_subj_verb"	"ld01"
disco010t_0222_annot	4	{duérmese V} {al P} {son N} {de P} {tumultuoso G} {ruido N} {. O}	I	"enlace_subj_verb"	"ld01"
disco010t_0222_annot	5	{Él Q} {, O} {por P} {las D} {olas N} {trémulas G} {mecido G} {, O}	O	""	""
disco010t_0222_annot	6	{cuando C} {la D} {bronca N} {tempestad N} {revienta V} {, O}	O	""	""
disco010t_0222_annot	7	{piensa V} {en P} {su D} {hogar N} {y C} {en P} {su D} {familia N} {hambrienta N} {: O}	O	""	""
disco010t_0222_annot	8	{ave N} {que Q} {sufre V} {, O} {se Q} {dirige V} {al P} {nido N} {... O}	O	""	""
disco010t_0222_annot	9	{Cuando C} {alza N} {el D} {día N} {su D} {cantar V} {sonoro G} {, O}	O	""	""
disco010t_0222_annot	10	{recoge V} {alegre G} {el D} {pescador N} {sencillo G}	B	"enlace_od_verb"	"ld02"
disco010t_0222_annot	11	{en P} {las D} {preñadas G} {redes N} {su D} {tesoro N} {; O}	I	"enlace_od_verb"	"ld02"
disco010t_0222_annot	12	{¡ O} {y C} {, O} {en P} {medio D} {del P} {placer N} {con P} {que Q} {se Q} {inflama V} {, O}	O	""	""
disco010t_0222_annot	13	{de P} {las D} {monedas N} {adivina V} {el D} {brillo N}	B	"sirrem_noun_prep"	"pd02"
disco010t_0222_annot	14	{sobre P} {eñ N} {plateado G} {lustre N} {de P} {la D} {escama N} {! O} {... O}	I	"sirrem_noun_prep"	"pd02"
disco010t_0223_annot	1	{¡ O} {Qué Q} {impresión N} {de P} {alegría N} {da V} {esta D} {casa N} {, O} {a P} {manera N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0223_annot	2	{de P} {canoa N} {que Q} {duerme V} {junto G} {a P} {un D} {brazo N} {de P} {mar N} {! O}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0223_annot	3	{Leve D} {techo N} {de P} {pajas N} {y C} {armazón N} {de P} {madera N} {, O}	O	""	""
disco010t_0223_annot	4	{que Q} {recortan V} {sus D} {líneas N} {entre P} {un D} {verde N} {palmar V}	O	""	""
disco010t_0223_annot	5	{Aunque C} {el D} {agua N} {la D} {acosa N} {, O} {se Q} {levanta V} {ligera G}	O	""	""
disco010t_0223_annot	6	{sobre P} {estacas N} {que Q} {préstanle V} {expresión N} {singular G}	B	"sirrem_noun_prep"	"pp05"
disco010t_0223_annot	7	{de P} {mujer N} {, O} {en P} {la D} {blanda G} {y C} {arenosa G} {ribera N} {, O}	I	"sirrem_noun_prep"	"pp05"
disco010t_0223_annot	8	{aprendiendo V} {, O} {en P} {las D} {puntas N} {de P} {sus D} {pies N} {, O} {a P} {bailar V}	B	"enlace_od_verb"	"ld02"
disco010t_0223_annot	9	{Goza R} {de P} {una D} {pureza N} {de P} {cristal N} {en P} {su D} {ambiente N}	I	"enlace_od_verb"	"ld02"
disco010t_0223_annot	10	{Coquetea R} {en P} {las D} {linfas N} {Se Q} {enguirnalda V} {la D} {frente A}	O	""	""
disco010t_0223_annot	11	{el D} {rumor N} {de P} {las D} {fondas N} {le Q} {regala V} {un D} {collar N} {. O}	O	""	""
disco010t_0223_annot	12	{Y C} {hasta P} {aumenta V} {esta D} {dicha N} {de P} {sencillo G} {donaire N}	O	""	""
disco010t_0223_annot	13	{tal D} {cual Q} {garza N} {, O} {que Q} {, O} {a P} {veces N} {, O} {zigzaguea V} {en P} {el D} {aire N} {, O}	O	""	""
disco010t_0223_annot	14	{como C} {copo N} {de P} {espuma N} {que Q} {rompiese V} {a P} {volar V}	O	""	""
disco010t_0224_annot	1	{Vi V} {yo Q} {que Q} {sobre P} {el D} {pecho N} {tenías N} {una D} {rosa N} {; O}	O	""	""
disco010t_0224_annot	2	{e C} {imaginé V} {que C} {tú Q} {eras V} {un D} {ramo N} {que Q} {surgía V}	B	"sirrem_verb_supl"	"pp23"
disco010t_0224_annot	3	{de P} {un D} {cáliz N} {de P} {alabastro N} {, O} {y C} {en P} {él Q} {se Q} {convertía V}	IB	"sirrem_verb_supl
enlace_subj_verb"	"pp23
ld01"
disco010t_0224_annot	4	{cada D} {uno Q} {de P} {tus D} {ojos N} {en P} {una D} {mariposa G}	I	"enlace_subj_verb"	"ld01"
disco010t_0224_annot	5	{Rayos R} {de P} {sol N} {tejieron V} {tus D} {cabellos N} {undosa G} {, O}	O	""	""
disco010t_0224_annot	6	{y C} {, O} {así A} {, O} {bajo P} {tu D} {cutis N} {se Q} {transparenta V} {el D} {día N} {; O}	O	""	""
disco010t_0224_annot	7	{por P} {eso Q} {es V} {que C} {la D} {rosa N} {ceñirte G} {parecía V}	O	""	""
disco010t_0224_annot	8	{en P} {torno N} {de P} {una D} {estatua N} {de P} {nieve N} {ruborosa G} {. O}	O	""	""
disco010t_0224_annot	9	{Estatua V} {que C} {apareces A} {nimbada G} {por P} {un D} {astro N} {, O}	O	""	""
disco010t_0224_annot	10	{con P} {cara N} {hecha G} {de P} {rosas N} {y C} {cuerpo N} {de P} {alabastro N} {, O}	O	""	""
disco010t_0224_annot	11	{en P} {un D} {jardín N} {de P} {plata N} {, O} {bajo P} {un D} {temblor N} {de P} {Luna R} {: O}	O	""	""
disco010t_0224_annot	12	{al P} {ver V} {la D} {rosa N} {encima A} {del P} {busto N} {de P} {carrara N} {, O}	O	""	""
disco010t_0224_annot	13	{pensé V} {yo Q} {que C} {del P} {ramo N} {de P} {rosas N} {de P} {tu D} {cara N}	B	"enlace_subj_verb"	"ld01"
disco010t_0224_annot	14	{se Q} {había V} {desprendido V} {sobre P} {tu D} {pecho N} {una D}	I	"enlace_subj_verb"	"ld01"
disco010t_0225_annot	1	{Guardados G} {en P} {un D} {libro N} {- O} {que Q} {narra V} {los D} {tormentos N}	B	"sirrem_adj_noun"	"pp02"
disco010t_0225_annot	2	{locos G} {de P} {ese D} {tiránico G} {absurdo N} {del P} {amor N} {- O}	I	"sirrem_adj_noun"	"pp02"
disco010t_0225_annot	3	{están V} {, O} {como C} {señales N} {, O} {de P} {mudos G} {pensamientos N} {, O}	O	""	""
disco010t_0225_annot	4	{los D} {pétalos N} {del P} {leve G} {cadáver N} {de P} {una D} {flor N}	O	""	""
disco010t_0225_annot	5	{¿ O} {Qué Q} {dulces V} {remembranzas N} {o C} {qué D} {afanes N} {cruentos G}	B	"enlace_subj_verb"	"ld01"
disco010t_0225_annot	6	{se Q} {ocultarán V} {en P} {estos D} {pétalos N} {sin P} {olor N} {? O}	I	"enlace_subj_verb"	"ld01"
disco010t_0225_annot	7	{Románticos D} {delirios N} {o C} {desfallecimientos N} {, O}	O	""	""
disco010t_0225_annot	8	{que Q} {no A} {hallaron V} {manera N} {de P} {expresarse V} {mejor A}	B	"enlace_od_verb"	"ld02"
disco010t_0225_annot	9	{¡ O} {Oh O} {la D} {melancolía N} {con P} {que Q} {una D} {sabia G} {mano N}	I	"enlace_od_verb"	"ld02"
disco010t_0225_annot	10	{dejó V} {estas D} {hojas N} {sueltas G} {, O} {que Q} {hablan V} {de P} {un D} {sueño N} {vano G} {, O}	O	""	""
disco010t_0225_annot	11	{de P} {un D} {corazón N} {enfermo G} {, O} {de P} {una D} {ansia N} {de P} {morir V} {! O}	O	""	""
disco010t_0225_annot	12	{Pétalos R} {, O} {expresivos N} {de P} {una D} {emoción N} {intensa G} {, O}	O	""	""
disco010t_0225_annot	13	{son V} {la D} {sílabas N} {de P} {una D} {palabra N} {que Q} {se Q} {piensa V} {, O}	O	""	""
disco010t_0225_annot	14	{sin P} {tener V} {el D} {consuelo N} {de P} {poderla V} {decir V} {. O}	O	""	""
disco010t_0226_annot	1	{Diálogo V} {de P} {una D} {hora N} {Somero R} {que Q} {he V} {vivido V}	O	""	""
disco010t_0226_annot	2	{con P} {una D} {linda N} {joven G} {, O} {cuyo Q} {candor N} {no A} {empeño N}	O	""	""
disco010t_0226_annot	3	{y C} {a P} {la D} {que Q} {- O} {desde P} {lejos A} {ya A} {para P} {siempre A} {- O} {pido V}	B	"enlace_od_verb"	"ld02"
disco010t_0226_annot	4	{perdón N} {por P} {esa D} {hora N} {¡ O} {Si C} {hubiese V} {sido V} {un D} {año N} {! O}	I	"enlace_od_verb"	"ld02"
disco010t_0226_annot	5	{Hora N} {de P} {una D} {doncella N} {que Q} {en P} {mi D} {alma N} {ha V} {florecido V} {, O}	O	""	""
disco010t_0226_annot	6	{para P} {hacer V} {ya A} {de P} {toda D} {mi D} {vida N} {un D} {desengaño N} {: O}	O	""	""
disco010t_0226_annot	7	{no A} {hay V} {- O} {pues C} {ni C} {ha V} {de P} {ser V} {mía Q} {, O} {ni C} {he V} {de P} {darla V} {al P} {olvido N} {- O}	O	""	""
disco010t_0226_annot	8	{mujer N} {que Q} {en P} {menor G} {tiempo N} {me Q} {hiciese V} {mayor G} {daño N} {. O}	O	""	""
disco010t_0226_annot	9	{No A} {la Q} {podré V} {en P} {mi D} {vida N} {ya A} {olvidar V} {- O} {¡ O} {es V} {tan A} {ella Q} {! O} {- O}	O	""	""
disco010t_0226_annot	10	{ni C} {escuchar V} {- O} {¡ O} {y C} {es V} {tan A} {dulce G} {- O} {ni C} {mirar V} {- O} {¡ O} {y C} {es V} {tan A} {bella G} {! O}	O	""	""
disco010t_0226_annot	11	{El D} {placer N} {más A} {pequeño G} {cuesta V} {mucho A} {dolor N} {; O}	O	""	""
disco010t_0226_annot	12	{pero C} {, O} {aunque C} {sufra V} {tanto A} {, O} {yo Q} {no A} {sé V} {todavía A}	B	"enlace_od_verb"	"ld02"
disco010t_0226_annot	13	{si C} {en P} {un D} {soneto N} {cabe V} {toda D} {la D} {poesía N}	I	"enlace_od_verb"	"ld02"
disco010t_0226_annot	14	{con P} {que Q} {en P} {sólo A} {una D} {hora N} {cupo N} {todo D} {su D} {amor N}	O	""	""
disco010t_0227_annot	1	{No A} {me Q} {ames V} {como C} {a P} {un D} {hombre N} {que Q} {penetra V} {en P} {tu D} {vida N} {, O}	O	""	""
disco010t_0227_annot	2	{ámame N} {como C} {a P} {un D} {libro N} {grato G} {a P} {tu D} {corazón N} {, O}	O	""	""
disco010t_0227_annot	3	{que Q} {ardientemente A} {sabe V} {cauterizar V} {tu D} {herida N}	O	""	""
disco010t_0227_annot	4	{o C} {que C} {como C} {un D} {consuelo N} {te Q} {ofrece V} {una D} {canción N} {. O}	O	""	""
disco010t_0227_annot	5	{Un D} {libro N} {( O} {Sólo A} {un D} {alma N} {que Q} {de P} {letras N} {vestida G}	B	"enlace_subj_verb"	"ld01"
disco010t_0227_annot	6	{surge V} {a P} {tus D} {ojo O} {como C} {fantástica G} {visión N} {) O}	I	"enlace_subj_verb"	"ld01"
disco010t_0227_annot	7	{Tendrás R} {en P} {él Q} {tu D} {acaso A} {página N} {preferida G}	B	"oracional"	"cp01"
disco010t_0227_annot	8	{que Q} {te Q} {hablará V} {de P} {muchas D} {cosas N} {que Q} {ya A} {no A} {son V}	IB	"oracional
enlace_subj_verb"	"cp01
ld01"
disco010t_0227_annot	9	{Ámame V} {como C} {a P} {un D} {libro N} {de P} {sabio G} {o C} {de P} {poeta N} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0227_annot	10	{en P} {el D} {que Q} {hallen V} {refugio N} {tu D} {combustión N} {secreta G}	O	""	""
disco010t_0227_annot	11	{y C} {tu D} {temor N} {por P} {cuanto A} {pueda V} {venir V} {después A}	B	"enlace_subj_verb"	"ld01"
disco010t_0227_annot	12	{Ámame Q} {como C} {a P} {un D} {libro N} {de P} {ensueños N} {y C} {de P} {arcanos G} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0227_annot	13	{que Q} {, O} {en P} {un D} {arranque N} {brusco G} {, O} {se Q} {escapa V} {de P} {tus D} {manos N} {, O}	O	""	""
disco010t_0227_annot	14	{para P} {dejar V} {sus D} {hojas N} {deshechas G} {a P} {tus D} {pies N} {. O}	O	""	""
disco010t_0228_annot	1	{Don R} {Miguel R} {de P} {Cervantes R} {me Q} {prestará V} {su D} {pluma N} {, O}	O	""	""
disco010t_0228_annot	2	{para P} {escribir V} {mi D} {nombre N} {debajo A} {del P} {proceso N}	O	""	""
disco010t_0228_annot	3	{Quien Q} {me Q} {enseñó V} {su D} {idioma N} {, O} {me Q} {enseñará V} {a P} {estar V} {preso G} {: O}	O	""	""
disco010t_0228_annot	4	{también A} {quiso V} {abrumarlo V} {la D} {pena N} {que Q} {hoy A} {me Q} {abruma V} {. O}	O	""	""
disco010t_0228_annot	5	{Insinuará V} {él Q} {razones N} {de P} {sutileza N} {suma G}	O	""	""
disco010t_0228_annot	6	{y C} {aguzará V} {ironías N} {contra P} {el D} {destino N} {avieso G} {; O}	O	""	""
disco010t_0228_annot	7	{así A} {, O} {sobre P} {las D} {olas N} {de P} {mi D} {iracundo G} {acceso N} {, O}	O	""	""
disco010t_0228_annot	8	{se Q} {mecerá V} {su D} {risa N} {como C} {una D} {flor N} {de P} {espuma N} {. O}	O	""	""
disco010t_0228_annot	9	{Maestro N} {de P} {los D} {siglos N} {, O} {me Q} {ayudará V} {a P} {ser V} {fuerte G} {: O}	O	""	""
disco010t_0228_annot	10	{el D} {día N} {que Q} {los D} {hombres N} {quieran V} {pesar N} {mi D} {suerte N} {, O}	O	""	""
disco010t_0228_annot	11	{vendrá V} {a P} {mí Q} {esa D} {figura N} {caballerosa G} {y C} {alta G} {; O}	O	""	""
disco010t_0228_annot	12	{y C} {cuando C} {el D} {fiel N} {severo G} {del P} {tribunal N} {se Q} {exceda V} {, O}	O	""	""
disco010t_0228_annot	13	{me Q} {tenderá V} {Cervantes R} {la D} {mano N} {que Q} {le Q} {queda V}	O	""	""
disco010t_0228_annot	14	{o C} {arrojará V} {a P} {un D} {platillo N} {la D} {mano N} {que Q} {le Q} {falta V} {. O}	O	""	""
disco010t_0229_annot	1	{Nunca A} {supe V} {que C} {vieja G} {caravana N}	B	"enlace_subj_verb"	"ld01"
disco010t_0229_annot	2	{resbaló V} {por P} {tus D} {márgenes N} {frondosas G} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0229_annot	3	{bebió V} {en P} {tus D} {aguas N} {y C} {peinó V} {con P} {rosas N}	B	"enlace_od_verb"	"ld02"
disco010t_0229_annot	4	{tu D} {retorcida G} {cabellera N} {cana G}	I	"enlace_od_verb"	"ld02"
disco010t_0229_annot	5	{Hay V} {en P} {el D} {culto N} {de P} {tu D} {pompa N} {indiana G}	B	"sirrem_adj_noun"	"pp01"
disco010t_0229_annot	6	{sombras N} {de P} {héroes N} {, O} {espíritus N} {de P} {diosas G} {, O}	I	"sirrem_adj_noun"	"pp01"
disco010t_0229_annot	7	{y C} {ecos N} {de P} {una D} {sbatallas N} {fragorosas G}	B	"oracional"	"cp01"
disco010t_0229_annot	8	{que Q} {parecen V} {venir V} {del P} {Ramayana R}	I	"oracional"	"cp01"
disco010t_0229_annot	9	{En P} {tu D} {caudal N} {de P} {trágicas N} {arrugas G} {, O}	O	""	""
disco010t_0229_annot	10	{hacen V} {temblar V} {sus D} {mallas N} {los D} {caimanes N}	B	"enlace_od_verb"	"ld02"
disco010t_0229_annot	11	{y C} {brillar V} {su D} {coraza N} {las D} {tortugas N} {, O}	I	"enlace_od_verb"	"ld02"
disco010t_0229_annot	12	{y C} {en P} {tu D} {escudo N} {ovalado G} {y C} {reluciente A} {, O}	O	""	""
disco010t_0229_annot	13	{alrededor A} {de P} {un D} {choque N} {de P} {titanes N} {, O}	O	""	""
disco010t_0229_annot	14	{pone V} {su D} {monograma N} {una D} {serpiente N} {. O}	O	""	""
disco010t_0230_annot	1	{Hablaba V} {de P} {la D} {muerte N} {y C} {la Q} {sentía V}	O	""	""
disco010t_0230_annot	2	{como C} {un D} {temblor N} {de P} {vida N} {demorada G} {, O}	O	""	""
disco010t_0230_annot	3	{como C} {una D} {soledad N} {arrebujada G}	O	""	""
disco010t_0230_annot	4	{en P} {el D} {fondo N} {de P} {cada D} {compañía N} {. O}	O	""	""
disco010t_0230_annot	5	{La D} {imaginaba V} {en P} {todo D} {lo D} {que Q} {hacía V}	B	"sirrem_perif_verb"	"pp20"
disco010t_0230_annot	6	{retroceder V} {la D} {luz N} {o C} {la D} {mirada N} {, O}	I	"sirrem_perif_verb"	"pp20"
disco010t_0230_annot	7	{buscando V} {en P} {la D} {palabra N} {silenciada G}	B	"enlace_od_verb"	"ld02"
disco010t_0230_annot	8	{el D} {eco N} {de P} {la D} {voz N} {que Q} {disolvía V}	IB	"enlace_od_verb
sirrem_verb_adv"	"ld02
pp11"
disco010t_0230_annot	9	{Hoy A} {que C} {tengo V} {una D} {muerte N} {que Q} {me Q} {vive V}	I	"sirrem_verb_adv"	"pp11"
disco010t_0230_annot	10	{sé V} {que C} {toda D} {la D} {suerte N} {que Q} {se Q} {escribe V}	B	"enlace_subj_verb"	"ld01"
disco010t_0230_annot	11	{por P} {la D} {ruta N} {del P} {canto N} {se Q} {desvía V}	IB	"enlace_subj_verb
sirrem_verb_adv"	"ld01
pp11"
disco010t_0230_annot	12	{Sólo A} {el D} {hondo G} {silencio N} {que Q} {no A} {expreso G}	IB	"sirrem_verb_adv
enlace_subj_verb"	"pp11
ld01"
disco010t_0230_annot	13	{lleva V} {el D} {caudal N} {de P} {mi D} {dolor N} {y C} {el D} {peso N} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0230_annot	14	{porque C} {es V} {dolor N} {cuanto A} {era V} {poesía N}	O	""	""
disco010t_0231_01_annot	1	{¡ O} {Oh O} {, O} {selva N} {virginal G} {! O} {El D} {arte N} {es V} {huella N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0231_01_annot	2	{De P} {explorador N} {en P} {selva N} {enmarañada G}	IB	"sirrem_noun_prep
enlace_od_verb"	"pp06.1
ld02"
disco010t_0231_01_annot	3	{Tal Q} {el D} {rayo N} {de P} {sol N} {de P} {una D} {mirada N}	I	"enlace_od_verb"	"ld02"
disco010t_0231_01_annot	4	{Penetra R} {el D} {corazón N} {de P} {una D} {doncella N} {. O}	O	""	""
disco010t_0231_01_annot	5	{¡ O} {Oh O} {selva N} {virginal G} {! O} {Óyense G} {en P} {ella Q}	O	""	""
disco010t_0231_01_annot	6	{De P} {la D} {fiera N} {que Q} {corre V} {la D} {pisada N} {, O}	O	""	""
disco010t_0231_01_annot	7	{Del P} {río N} {que Q} {se Q} {va V} {la D} {carcajada N} {, O}	O	""	""
disco010t_0231_01_annot	8	{De P} {la D} {hoja N} {que Q} {cae V} {la D} {querella N} {... O}	O	""	""
disco010t_0231_01_annot	9	{Allí A} {, O} {cuando C} {la D} {lira N} {ensaya P} {un D} {beso N}	B	"enlace_subj_verb"	"ld01"
disco010t_0231_01_annot	10	{Y C} {rompe V} {desde P} {el D} {árbol N} {de P} {la D} {vida N} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0231_01_annot	11	{En P} {nuevos G} {cantos N} {de P} {rarezas N} {sumas G} {, O}	O	""	""
disco010t_0231_01_annot	12	{Huye R} {... O} {y C} {se Q} {pierde V} {entre P} {lo D} {más A} {espeso G}	B	"enlace_od_verb"	"ld02"
disco010t_0231_01_annot	13	{Una D} {musa N} {pagana G} {, O} {perseguida G}	IB	"enlace_od_verb
sirrem_adj_prep"	"ld02
pd01"
disco010t_0231_01_annot	14	{Por P} {un D} {salvaje G} {de P} {pintadas G} {plumas N} {. O}	I	"sirrem_adj_prep"	"pd01"
disco010t_0231_02_annot	1	{Hay V} {en P} {mi D} {selva N} {venenosas G} {flores N} {, O}	O	""	""
disco010t_0231_02_annot	2	{Frutos R} {de P} {salvación N} {, O} {crudas G} {espinas N}	O	""	""
disco010t_0231_02_annot	3	{Y C} {maderas N} {de P} {olor N} {... O} {Veta N} {de P} {minas N}	B	"enlace_od_verb"	"ld02"
disco010t_0231_02_annot	4	{Guarda R} {en P} {libros N} {de P} {piedra N} {sus D} {fulgores N} {. O}	I	"enlace_od_verb"	"ld02"
disco010t_0231_02_annot	5	{Los D} {suspensos N} {follajes G} {protectores N}	B	"enlace_subj_verb"	"ld01"
disco010t_0231_02_annot	6	{Se Q} {espejean V} {en P} {fuentes N} {cristalinas G} {, O}	I	"enlace_subj_verb"	"ld01"
disco010t_0231_02_annot	7	{Como C} {fantasmas N} {de P} {dolientes N} {ruinas N}	O	""	""
disco010t_0231_02_annot	8	{En P} {los D} {ojos N} {de P} {cándidos G} {Amores R} {... O}	O	""	""
disco010t_0231_02_annot	9	{Término R} {huyó V} {. O} {Mi D} {selva N} {no A} {rehúsa V}	B	"sirrem_verb_adv"	"pp11"
disco010t_0231_02_annot	10	{Ya A} {los D} {vientos N} {de P} {ayer A} {y C} {de P} {mañana A} {, O}	I	"sirrem_verb_adv"	"pp11"
