n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
dario	un símbolo inmortal	un símbolo inmortal 	7	1 2 6	2 6	Heptasílabo heroico puro	0.8333333333333334
dario	inicia de Israel.	inicia de Israel. 	7	2 6	2 6	Heptasílabo heroico puro	1.0
dario	La victoria marcial	La victoria marcial 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	en la pálida piel	en la pálida piel 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	del libro medioeval.	del libro medieval	7	2 6	2 6	Heptasílabo heroico puro	1.0
dario	Fra León Bloy, pon en mi himnario	Fra León Bloy, pon en mi himnario 	9	1 3 4 5 8	1 3 5 8	Eneasílabo melódico pleno corto	0.875
dario	del siglo infame el cautiverio.	del siglo infame el cautiverio. 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	Mammón triunfante del Misterio.	Mammón triunfante del Misterio. 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	La Fe llorosa en el osario;	La Fe llorosa en el osario; 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	el alma azul del solitario	el alma azul del solitario 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	que va hacia Dios, del monasterio;	que va hacia Dios, del monasterio; 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	en su mayor crueldad, Tiberio;	en su mayor crueldad, Tiberio; 	9	4 6 8	4 6 8	Eneasílabo sáfico largo	1.0
dario	Cristo en su más triste Calvario.	Cristo en su más triste Calvario. 	9	1 4 5 8	1 4 8	Eneasílabo sáfico semipleno	0.875
dario	Muda la lengua del salterio;	Muda la lengua del salterio; 	9	1 4 8	1 4 8	Eneasílabo sáfico semipleno	1.0
dario	casi apagado, el incensario;	casi apagado, el incensario; 	9	1 4 8	1 4 8	Eneasílabo sáfico semipleno	1.0
dario	Caín magnífico en su imperio,	Caín magnífico en su imperio, 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	y en el prostíbulo-escenario,	y en el prostíbulo-escenario, 	9	4	4	Eneasílabo sáfico	1.0
dario	trayendo tú, justo emisario,	trayendo tú, justo emisario, 	9	2 4 5 8	2 4 8	Eneasílabo heroico puro corto	0.875
dario	la chispa roja del cauterio.	la chispa roja del cauterio. 	9	2 4 8	2 4 8	Eneasílabo heroico puro corto	1.0
dario	Castillo que decoras la ribera,	Castillo que decoras la ribera, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	boscaje que decoras el castillo,	boscaje que decoras el castillo, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	paloma que estremeces el tomillo,	paloma que estremeces el tomillo, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	onda que vas por la corriente fiera;	onda que vas por la corriente fiera; 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	espuma virginal, brisa ligera,	espuma virginal, brisa ligera, 	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	canción de trovador, canto sencillo,	canción de trovador, canto sencillo, 	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	estrella que en el Rhin hundes tu brillo,	estrella que en el Rhin hundes tu brillo, 	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	Loreley de la verde cabellera;	Loreley de la verde cabellera; 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	cisne de nieve, pájaro sagrado,	cisne de nieve, pájaro sagrado, 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	esquife del celeste enamorado,	esquife del celeste enamorado, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	barca del joven dios, lirio del Rhin:	barca del joven dios, lirio del Rhin: 	11	1 4 6 7 10	1 4 6 10	Endecasílabo sáfico corto pleno	0.9
dario	de las trompetas el vibrante coro	de las trompetas el vibrante coro 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	anuncia el casco de diamante y oro	anuncia el casco de diamante y   oro	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	del rubio caballero: Lohengrín!	del rubio caballero: Lohengrín! 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	Violines de los ángeles divinos,	Violines de los ángeles divinos, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	sones de las sagradas catedrales,	sones de las sagradas catedrales, 	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
dario	incensarios en que arden nuestros males,	incensarios en que arden nuestros males, 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	sacrificios inmortales de hostias y vinos;	sacrificios inmortales de hostias y vinos; 	13	3 7 9 12	-	Tridecasílabo	1.0
dario	túnica de los más cándidos linos	túnica de los más cándidos linos 	11	1 6 7 10	1 6 10	Endecasílabo enfático puro	0.9
dario	para cubrir a niños virginales;	para cubrir a niños virginales; 	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	cáliz de oro, mágicos cristales,	cáliz de   oro mágicos cristales	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	coros llenos de rezos y de trinos;	coros llenos de rezos y de trinos; 	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	bandera del Cordero, pura y blanca;	bandera del Cordero, pura y blanca; 	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	tallo de amor de donde el lirio arranca,	tallo de amor de donde el lirio arranca, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	rosa sacra y sin par del santo Graal:	rosa sacra y sin par del santo gral	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
dario	mirad que pasa el rubio caballero;	mirad que pasa el rubio caballero; 	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	mirad que pasa, silencioso y fiero,	mirad que pasa, silencioso y fiero, 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	el loco luminoso: Parsifal!	el loco luminoso: Parsifal! 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	Poesía dulce y mística,	Poesía dulce y mística, 	8	3 5 7	3 5 7	Octosílabo melódico semipleno	1.0
dario	busca a la blanca cubana	busca a la blanca cubana 	8	1 4 7	1 4 7	Octosílabo dactílicos	1.0
dario	que se asomó a la ventana	que se asomó a la ventana 	8	4 7	4 7	Octosílabo sáfico	1.0
dario	como una visión artística.	como una visión artística. 	8	2 5 7	2 5 7	Octosílabo heroico pleno	1.0
dario	Misteriosa y cabalística,	Misteriosa y cabalística, 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	puede dar celos a Diana,	puede dar celos a Diana, 	8	1 3 4 7	1 3 7	Octosílabo melódico corto hemistiquial	0.8571428571428571
dario	con su faz de porcelana	con su faz de porcelana 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	de una blancura eucarística.	de una blancura eucarística. 	8	1 4 7	1 4 7	Octosílabo dactílicos	1.0
dario	Llena de un prestigio asiático,	Llena de un prestigio asiático, 	8	1 3 5 7	1 3 5 7	Octosílabo melódico pleno	1.0
dario	roja, en el rostro enigmático,	roja, en el rostro enigmático, 	8	1 4 7	1 4 7	Octosílabo dactílicos	1.0
dario	su boca púrpura finge	su boca púrpura finge 	8	2 4 7	2 4 7	Octosílabo heroico puro	1.0
dario	y al sonreírse vi en ella	y al sonreírse vi en ella 	8	4 6 7	4 7	Octosílabo sáfico	0.8571428571428571
dario	el resplandor de una estrella	el resplandor de una estrella 	8	4 5 7	4 7	Octosílabo sáfico	0.8571428571428571
dario	que fuese alma de una esfinge.	que fuese alma de una esfinge. 	8	2 3 5 7	2 5 7	Octosílabo heroico pleno	0.8571428571428571
dario	Miré al sentarme a la mesa,	Miré al sentarme a la mesa, 	8	2 4 7	2 4 7	Octosílabo heroico puro	1.0
dario	bañado en la luz del día	bañado en la luz del día 	8	2 5 7	2 5 7	Octosílabo heroico pleno	1.0
dario	el retrato de María,	el retrato de María, 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	la cubana-japonesa.	la cubana-japonesa. 	8	7	7	Octosílabo vacío largo	1.0
dario	El aire acaricia y besa	El aire acaricia y besa 	8	2 5 7	2 5 7	Octosílabo heroico pleno	1.0
dario	como un amante lo haría,	como un amante lo haría, 	8	2 4 7	2 4 7	Octosílabo heroico puro	1.0
dario	la orgullosa bizarría	la orgullosa bizarría 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	de la cabellera espesa.	de la cabellera espesa. 	8	5 7	5 7	Octosílabo vacío corto	1.0
dario	Diera un tesoro el Mikado	Diera un tesoro el Mikado 	8	1 2 4 7	2 4 7	Octosílabo heroico puro	0.8571428571428571
dario	por sentirse acariciado	por sentirse acariciado 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	por princesa tan gentil,	por princesa tan gentil, 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	digna de que un gran pintor	digna de que un gran pintor 	8	1 4 5 7	1 4 7	Octosílabo dactílicos	0.8571428571428571
dario	le pinte junto a una flor	le pinte junto a una flor 	8	2 4 5 7	2 4 7	Octosílabo heroico puro	0.8571428571428571
dario	en un vaso de marfil.	en un vaso de marfil. 	8	2 3 7	2 7	Octosílabo heroico difuso	0.8571428571428571
dario	¿Recuerdas que querías ser una Margarita	¿Recuerdas que querías ser una Margarita 	14	2 6 8 9 13	-	Alejandrino	1.0
dario	Gautier? Fijo en mi mente tu extraño rostro está,	Gautier? Fijo en mi mente tu extraño rostro está, 	14	2 3 6 9 11 13	-	Alejandrino	1.0
dario	cuando cenamos juntos, en la primera cita,	cuando cenamos juntos, en la primera cita, 	14	4 6 11 13	-	Alejandrino	1.0
dario	en una noche alegre que nunca volverá.	en una noche alegre que nunca volverá. 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	Tus labios escarlatas de púrpura maldita	Tus labios escarlatas de púrpura maldita 	14	2 6 9 13	-	Alejandrino	1.0
dario	sorbían el champaña del fino baccarat;	sorbían el champaña del fino baccarat; 	14	2 6 9 13	-	Alejandrino	1.0
dario	tus dedos deshojaban la blanca margarita,	tus dedos deshojaban la blanca margarita, 	14	2 6 9 13	-	Alejandrino	1.0
dario	"Sí... no ... sí... no ..." y sabías que te adoraba ya!	"Sí... no ... sí... no ..." y sabías que te adoraba ya! 	16	1 2 3 4 5 8 13 15	-	Hexadecasílabo	1.0
dario	Después, ¡oh flor de Histeria!, llorabas y reías;	Después, ¡oh flor de Histeria!, llorabas y reías; 	14	2 3 4 6 9 13	-	Alejandrino	1.0
dario	tus besos y tus lágrimas tuve en mi boca yo;	tus besos y tus lágrimas tuve en mi boca yo; 	14	2 6 8 11 13	-	Alejandrino	1.0
dario	tus risas, tus fragancias, tus quejas, eran mías.	tus risas, tus fragancias, tus quejas, eran mías. 	14	2 6 9 11 13	-	Alejandrino	1.0
dario	Y en una tarde triste de los más dulces días,	Y en una tarde triste de los más dulces días, 	14	2 4 6 10 11 13	-	Alejandrino	1.0
dario	la Muerte, la celosa, por ver si me querías,	la Muerte, la celosa, por ver si me querías, 	14	2 6 9 13	-	Alejandrino	1.0
dario	como a una margarita de amor, te deshojó!	como a una margarita de amor, te deshojó! 	14	2 6 9 13	-	Alejandrino	1.0
dario	Mía: así te llamas.	Mía: así te llamas. 	6	1 3 5	1 3 5	Hexasílabo melódico pleno	1.0
dario	¿Qué más harmonía?	¿Qué más harmonía? 	6	1 2 5	2 5	Hexasílabo heroico	0.8
dario	Mía: luz del día;	Mía: luz del día; 	6	1 3 5	1 3 5	Hexasílabo melódico pleno	1.0
dario	Mía: rosas, llamas.	Mía: rosas, llamas. 	6	1 3 5	1 3 5	Hexasílabo melódico pleno	1.0
dario	¡Qué aroma derramas	¡Qué aroma derramas 	6	1 2 5	2 5	Hexasílabo heroico	0.8
dario	en el alma mía	en el alma mía 	6	3 5	3 5	Hexasílabo melódico puro	1.0
dario	si sé que me amas,	si sé que me   amas	6	2 5	2 5	Hexasílabo heroico	1.0
dario	¡oh Mía!, ¡oh Mía!	oh mía   oh mía	6	1 2 4 5	2 5	Hexasílabo heroico	0.6
dario	Tu sexo fundiste	Tu sexo fundiste 	6	2 5	2 5	Hexasílabo heroico	1.0
dario	con mi sexo fuerte,	con mi sexo fuerte, 	6	3 5	3 5	Hexasílabo melódico puro	1.0
dario	fundiendo dos bronces.	fundiendo dos bronces. 	6	2 4 5	2 5	Hexasílabo heroico	0.8
dario	Yo triste, tú triste ...	Yo triste, tú triste ... 	6	1 2 4 5	2 5	Hexasílabo heroico	0.6
dario	¿No has de ser entonces	¿No has de ser entonces 	6	1 3 5	1 3 5	Hexasílabo melódico pleno	1.0
dario	mía hasta la muerte?	mía hasta la muerte? 	6	1 5	1 5	Hexasílabo enfático	1.0
dario	Yo adoro a una sonámbula con alma de Eloísa	Yo adoro a una sonámbula con alma de Eloísa 	14	1 2 3 6 9 13	-	Alejandrino	1.0
dario	virgen como la nieve y honda como la mar;	virgen como la nieve y honda como la mar; 	15	1 6 9 14	-	Pentadecasílabo	1.0
dario	su espíritu es la hostia de mi amorosa misa	su espíritu es la hostia de mi   amorosa misa	14	2 4 5 11 13	-	Alejandrino	1.0
dario	y alzo al son de una dulce lira crepuscular.	y alzo al son de una dulce lira crepuscular. 	14	1 3 4 6 8 13	-	Alejandrino	1.0
dario	Ojos de evocadora, gesto de profetisa,	Ojos de evocadora, gesto de profetisa, 	14	1 6 8 13	-	Alejandrino	1.0
dario	en ella hay la sagrada frecuencia del altar;	en ella hay la sagrada frecuencia del altar; 	14	2 3 6 9 13	-	Alejandrino	1.0
dario	su risa es la sonrisa suave de Monna Lisa,	su risa es la sonrisa suave de Monna Lisa, 	14	2 3 6 8 11 13	-	Alejandrino	1.0
dario	sus labios son los únicos labios para besar,	sus labios son los únicos labios para besar, 	14	2 4 6 8 13	-	Alejandrino	1.0
dario	Y he de besarla un día con rojo beso ardiente;	Y he de besarla un día con rojo beso ardiente; 	14	1 4 5 6 9 11 13	-	Alejandrino	1.0
dario	apoyada en mi brazo como convaleciente	apoyada en mi brazo como convaleciente 	14	3 6 13	-	Alejandrino	1.0
dario	me mirará asombrada con íntimo pavor;	me mirará asombrada con íntimo pavor; 	14	4 6 9 13	-	Alejandrino	1.0
dario	la enamorada esfinge quedará estupefacta,	la enamorada esfinge quedará estupefacta, 	14	4 6 10 13	-	Alejandrino	1.0
dario	apagaré la llama de la vestal intacta	apagaré la llama de la vestal intacta 	14	4 6 11 13	-	Alejandrino	1.0
dario	y la faunesa antigua me rugirá de amor!	y la faunesa antigua me rugirá de amor! 	14	4 6 11 13	-	Alejandrino	1.0
dario	Fue una hora divina para el género humano.	fue una hora divina para el género   humano	14	1 2 5 9 13	-	Alejandrino	1.0
dario	El Cisne antes cantaba sólo para morir.	El Cisne antes cantaba sólo para morir. 	14	2 3 6 8 13	-	Alejandrino	1.0
dario	Cuando se oyó el acento del Cisne wagneriano	Cuando se oyó el acento del Cisne wagneriano 	14	4 6 9 13	-	Alejandrino	1.0
dario	fue en medio de una aurora, fue para revivir.	fue en medio de una aurora, fue para revivir. 	14	1 2 4 6 8 13	-	Alejandrino	1.0
dario	Sobre las tempestades del humano oceano	Sobre las tempestades del humano oceano 	14	6 10 13	-	Alejandrino	1.0
dario	se oye el canto del Cisne; no se cesa de oír,	se oye el canto del Cisne; no se cesa de oír, 	14	1 3 6 8 10 13	-	Alejandrino	1.0
dario	dominando el martillo del viejo Thor germano	dominando el martillo del viejo Thor germano 	14	3 6 9 11 13	-	Alejandrino	1.0
dario	o las trompas que cantan la espada de Argantir.	o las trompas que cantan la espada de Argantir. 	14	3 6 9 13	-	Alejandrino	1.0
dario	¡Oh Cisne! ¡Oh sacro pájaro! Si antes la blanca Helena	¡Oh Cisne! ¡Oh sacro pájaro! Si antes la blanca Helena 	14	1 2 3 4 6 8 11 13	-	Alejandrino	1.0
dario	del huevo azul de Leda brotó de gracia llena,	del huevo azul de Leda brotó de gracia llena, 	14	2 4 6 9 11 13	-	Alejandrino	1.0
dario	siendo de la Hermosura la princesa inmortal,	siendo de la Hermosura la princesa inmortal, 	14	1 6 10 13	-	Alejandrino	1.0
dario	bajo tus alas la nueva Poesía,	bajo tus alas la nueva Poesía, 	12	4 7 11	-	Dodecasílabo	1.0
dario	concibe en una gloria de luz y de harmonía	concibe en una gloria de luz y de harmonía 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	la Helena eterna y pura que encarna el ideal.	la Helena eterna y pura que encarna el ideal. 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	Alberto, en el propileo del templo soberano	alberto en el propil#o del templo soberano	14	2 6 9 13	-	Alejandrino	1.0
dario	donde Renán rezaba, Verlaine cantado hubiera.	donde Renán rezaba, Verlaine cantado hubiera. 	15	4 6 9 12 14	-	Pentadecasílabo	1.0
dario	Primavera una rosa de amor tiene en la mano	Primavera una rosa de amor tiene en la mano 	14	3 4 6 9 10 13	-	Alejandrino	1.0
dario	y cerca de la joven y dulce Primavera.	y cerca de la joven y dulce Primavera. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Término su sonrisa de piedra brinda en vano	Término su sonrisa de piedra brinda en vano 	14	1 6 9 11 13	-	Alejandrino	1.0
dario	a la desnuda náyade y a la ninfa hechicera	a la desnuda náyade y a la ninfa hechicera 	14	4 6 10 13	-	Alejandrino	1.0
dario	que viene a la soberbia fiesta de la pradera	que viene a la soberbia fiesta de la pradera 	14	2 6 8 13	-	Alejandrino	1.0
dario	y del boscaje, en busca del lírico Sylvano.	y del boscaje   en busca del lírico sylvano	14	4 7 10 13	-	Alejandrino	1.0
dario	Sobre su altar de oro se levanta la Dea,	sobre su altar de   oro se levanta la dea	14	4 6 10 13	-	Alejandrino	1.0
dario	-tal en su aspecto icónico la virgen bizantina	-tal en su aspecto icónico la virgen bizantina	14	1 4 6 9 13	-	Alejandrino	1.0
dario	toda belleza humana ante su luz es fea;	toda belleza humana ante su luz es fea; 	14	1 4 6 11 12 13	-	Alejandrino	1.0
dario	toda visión humana, a su luz es divina:	toda visión humana, a su luz es divina: 	14	1 4 6 10 11 13	-	Alejandrino	1.0
dario	y ésa es la virtud sacra de la divina Idea	y ésa es la virtud sacra de la divina Idea 	14	1 2 5 6 11 13	-	Alejandrino	1.0
dario	cuya alma es una sombra que todo lo ilumina.	cuya alma es una sombra que todo lo ilumina. 	14	2 3 4 6 9 13	-	Alejandrino	1.0
dario	Mira el signo sutil que los dedos del viento	Mira el signo sutil que los dedos del viento 	14	1 3 6 10 13	-	Alejandrino	1.0
dario	hacen al agitar el tallo que se inclina	hacen al agitar el tallo que se inclina 	14	1 6 9 13	-	Alejandrino	1.0
dario	y se alza en una rítmica virtud de movimiento.	y se alza en una rítmica virtud de movimiento. 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	Con el áureo pincel de la flor de la harina	con el ár#o pincel de la flor de la harina	14	3 6 10 13	-	Alejandrino	1.0
dario	trazan sobre la tela azul del firmamento	trazan sobre la tela azul del firmamento 	14	1 6 9 13	-	Alejandrino	1.0
dario	el misterio inmortal de la tierra divina	el misterio inmortal de la tierra divina 	14	3 6 10 13	-	Alejandrino	1.0
dario	y el alma de las cosas que da su sacramento	y el alma de las cosas que da su sacramento 	14	2 6 9 13	-	Alejandrino	1.0
dario	en una interminable frescura matutina.	en una interminable frescura matutina. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Pues en la paz del campo la faz de Dios asoma.	Pues en la paz del campo la faz de Dios asoma. 	14	4 6 9 11 13	-	Alejandrino	1.0
dario	De las floridas urnas místico incienso aroma	De las floridas urnas místico incienso aroma 	14	4 6 8 11 13	-	Alejandrino	1.0
dario	el vasto altar en donde triunfa la azul sonrisa;	el vasto altar en donde triunfa la azul sonrisa; 	14	2 4 8 11 13	-	Alejandrino	1.0
dario	aún verde está y cubierto de flores el madero,	ún verde está y cubierto de flores el madero	14	1 2 4 6 9 13	-	Alejandrino	1.0
